Timestamp,PT1,PT2,LC,LC_VOLT,Packet Delimiter
2261779,764.77,771.46,-0.40,0.00,-42069
2261840,768.41,770.25,-0.40,0.00,-42069
2261871,768.41,771.46,-0.40,0.00,-42069
2261902,769.63,771.46,-0.40,0.00,-42069
2261994,768.41,770.25,-0.40,0.00,-42069
2262085,769.63,772.67,-0.40,0.00,-42069
2262116,765.99,772.67,-0.40,0.00,-42069
2262147,768.41,771.46,-0.40,0.00,-42069
2262177,768.41,771.46,-0.40,0.00,-42069
2262330,768.41,769.04,-0.40,0.00,-42069
2262361,769.63,771.46,-0.40,0.00,-42069
2262391,769.63,771.46,-0.40,0.00,-42069
2262422,769.63,771.46,-0.40,0.00,-42069
2262453,769.63,771.46,-0.40,0.00,-42069
2262544,769.63,771.46,-0.40,0.00,-42069
2262605,769.63,772.67,-0.40,0.00,-42069
2262636,769.63,772.67,-0.40,0.00,-42069
2262697,769.63,771.46,-0.40,0.00,-42069
2262728,768.41,770.25,-0.40,0.00,-42069
2262819,769.63,767.83,-0.40,0.00,-42069
2262881,769.63,771.46,-0.40,0.00,-42069
2262912,769.63,771.46,-0.40,0.00,-42069
2262942,769.63,771.46,-0.40,0.00,-42069
2262973,769.63,771.46,-0.40,0.00,-42069
2263095,769.63,772.67,-0.40,0.00,-42069
2263187,767.20,772.67,-0.40,0.00,-42069
2263218,768.41,772.67,-0.40,0.00,-42069
2263279,770.84,772.67,-0.40,0.00,-42069
2263309,769.63,771.46,-0.40,0.00,-42069
2263340,769.63,772.67,-0.40,0.00,-42069
2263524,770.84,772.67,-0.40,0.00,-42069
2263554,770.84,772.67,-0.40,0.00,-42069
2263584,770.84,772.67,-0.40,0.00,-42069
2263615,770.84,772.67,-0.40,0.00,-42069
2263646,769.63,772.67,-0.40,0.00,-42069
2263676,769.63,770.25,-0.40,0.00,-42069
2263769,769.63,773.89,-0.40,0.00,-42069
2263829,770.84,773.89,-0.40,0.00,-42069
2263890,767.20,773.89,-0.40,0.00,-42069
2263921,770.84,772.67,-0.40,0.00,-42069
2264044,768.41,773.89,-0.40,0.00,-42069
2264104,769.63,773.89,-0.40,0.00,-42069
2264135,770.84,771.46,-0.40,0.00,-42069
2264166,770.84,773.89,-0.40,0.00,-42069
2264227,770.84,772.67,-0.40,0.00,-42069
2264318,770.84,772.67,-0.40,0.00,-42069
2264380,770.84,773.89,-0.40,0.00,-42069
2264411,772.06,775.10,-0.40,0.00,-42069
2264441,770.84,773.89,-0.40,0.00,-42069
2264472,770.84,773.89,-0.40,0.00,-42069
2264503,772.06,773.89,-0.40,0.00,-42069
2264594,770.84,773.89,-0.40,0.00,-42069
2264686,770.84,772.67,-0.40,0.00,-42069
2264748,770.84,773.89,-0.40,0.00,-42069
2264778,770.84,773.89,-0.40,0.00,-42069
2264869,770.84,773.89,-0.40,0.00,-42069
2264931,770.84,773.89,-0.40,0.00,-42069
2264992,770.84,775.10,-0.40,0.00,-42069
2265023,770.84,770.25,-0.40,0.00,-42069
2265054,770.84,773.89,-0.40,0.00,-42069
2265206,770.84,775.10,-0.40,0.00,-42069
2265237,770.84,773.89,-0.40,0.00,-42069
2265298,770.84,773.89,-0.40,0.00,-42069
2265328,770.84,773.89,-0.40,0.00,-42069
2265420,770.84,773.89,-0.40,0.00,-42069
2265512,770.84,773.89,-0.40,0.00,-42069
2265604,768.41,775.10,-0.40,0.00,-42069
2265788,770.84,773.89,-0.40,0.00,-42069
2265818,770.84,770.25,-0.40,0.00,-42069
2265848,770.84,772.67,-0.40,0.00,-42069
2265879,770.84,773.89,-0.40,0.00,-42069
2265910,770.84,773.89,-0.40,0.00,-42069
2266033,770.84,772.67,-0.40,0.00,-42069
2266155,768.41,773.89,-0.40,0.00,-42069
2266185,770.84,773.89,-0.40,0.00,-42069
2266216,769.63,772.67,-0.40,0.00,-42069
2266277,769.63,772.67,-0.40,0.00,-42069
2266461,769.63,772.67,-0.40,0.00,-42069
2266491,769.63,772.67,-0.40,0.00,-42069
2266522,769.63,772.67,-0.40,0.00,-42069
2266553,769.63,771.46,-0.40,0.00,-42069
2266644,768.41,769.04,-0.40,0.00,-42069
2266736,768.41,770.25,-0.40,0.00,-42069
2266767,768.41,770.25,-0.40,0.00,-42069
2266919,768.41,771.46,-0.40,0.00,-42069
2267012,767.20,770.25,-0.40,0.00,-42069
2267042,767.20,770.25,-0.40,0.00,-42069
2267103,767.20,769.04,-0.40,0.00,-42069
2267195,765.99,769.04,-0.40,0.00,-42069
2267256,765.99,769.04,-0.40,0.00,-42069
2267287,765.99,769.04,-0.40,0.00,-42069
2267347,765.99,769.04,-0.40,0.00,-42069
2267470,764.77,765.41,-0.40,0.00,-42069
2267532,764.77,767.83,-0.40,0.00,-42069
2267563,764.77,766.62,-0.40,0.00,-42069
2267592,763.56,766.62,-0.40,0.00,-42069
2267623,763.56,766.62,-0.40,0.00,-42069
2267654,763.56,766.62,-0.40,0.00,-42069
2267746,762.34,765.41,-0.40,0.00,-42069
2267807,762.34,765.41,-0.40,0.00,-42069
2267868,762.34,764.20,-0.40,0.00,-42069
2267898,762.34,764.20,-0.40,0.00,-42069
2267929,761.13,764.20,-0.40,0.00,-42069
2268021,761.13,762.99,-0.40,0.00,-42069
2268082,759.92,764.20,-0.40,0.00,-42069
2268143,759.92,762.99,-0.40,0.00,-42069
2268174,759.92,762.99,-0.40,0.00,-42069
2268205,759.92,762.99,-0.40,0.00,-42069
2268297,756.27,762.99,-0.40,0.00,-42069
2268388,755.06,761.78,-0.40,0.00,-42069
2268449,757.49,760.57,-0.40,0.00,-42069
2268511,757.49,760.57,-0.40,0.00,-42069
2268633,756.27,759.36,-0.40,0.00,-42069
2268755,755.06,758.15,-0.40,0.00,-42069
2268817,756.27,759.36,-0.40,0.00,-42069
2268847,753.84,758.15,-0.40,0.00,-42069
2268969,753.84,756.93,-0.40,0.00,-42069
2269091,752.63,755.72,-0.40,0.00,-42069
2269122,752.63,755.72,-0.40,0.00,-42069
2269153,752.63,755.72,-0.40,0.00,-42069
2269245,751.42,754.51,-0.40,0.00,-42069
2269306,751.42,754.51,-0.40,0.00,-42069
2269336,751.42,754.51,-0.40,0.00,-42069
2269367,750.20,754.51,-0.40,0.00,-42069
2269398,750.20,753.30,-0.40,0.00,-42069
2269520,750.20,749.67,-0.40,0.00,-42069
2269612,748.99,752.09,-0.40,0.00,-42069
2269642,745.35,752.09,-0.40,0.00,-42069
2269673,747.77,752.09,-0.40,0.00,-42069
2269704,747.77,749.67,-0.40,0.00,-42069
2269856,745.35,750.88,-0.40,0.00,-42069
2269918,746.56,749.67,-0.40,0.00,-42069
2269948,746.56,749.67,-0.40,0.00,-42069
2270071,742.92,749.67,-0.40,0.00,-42069
2270162,745.35,748.46,-0.40,0.00,-42069
2270193,742.92,748.46,-0.40,0.00,-42069
2270255,745.35,747.25,-0.40,0.00,-42069
2270346,742.92,747.25,-0.40,0.00,-42069
2270407,744.13,746.04,-0.40,0.00,-42069
2270438,742.92,746.04,-0.40,0.00,-42069
2270499,742.92,746.04,-0.40,0.00,-42069
2270530,742.92,742.41,-0.40,0.00,-42069
2270621,742.92,746.04,-0.40,0.00,-42069
2270683,742.92,746.04,-0.40,0.00,-42069
2270744,741.70,744.83,-0.40,0.00,-42069
2270775,741.70,744.83,-0.40,0.00,-42069
2270897,741.70,744.83,-0.40,0.00,-42069
2270989,740.49,744.83,-0.40,0.00,-42069
2271020,738.06,744.83,-0.40,0.00,-42069
2271050,739.28,743.62,-0.40,0.00,-42069
2271111,740.49,742.41,-0.40,0.00,-42069
2271141,740.49,743.62,-0.40,0.00,-42069
2271234,740.49,741.19,-0.40,0.00,-42069
2271325,735.63,742.41,-0.40,0.00,-42069
2271386,738.06,743.62,-0.40,0.00,-42069
2271417,738.06,742.41,-0.40,0.00,-42069
2271478,735.63,742.41,-0.40,0.00,-42069
2271631,739.28,742.41,-0.40,0.00,-42069
2271662,739.28,737.56,-0.40,0.00,-42069
2271692,739.28,741.19,-0.40,0.00,-42069
2271723,739.28,741.19,-0.40,0.00,-42069
2271754,739.28,739.98,-0.40,0.00,-42069
2271906,739.28,742.41,-0.40,0.00,-42069
2271937,736.85,742.41,-0.40,0.00,-42069
2271968,739.28,741.19,-0.40,0.00,-42069
2272029,739.28,742.41,-0.40,0.00,-42069
2272120,739.28,741.19,-0.40,0.00,-42069
2272182,738.06,742.41,-0.40,0.00,-42069
2272212,739.28,742.41,-0.40,0.00,-42069
2272274,739.28,742.41,-0.40,0.00,-42069
2272305,739.28,742.41,-0.40,0.00,-42069
2272396,739.28,742.41,-0.40,0.00,-42069
2272457,740.49,742.41,-0.40,0.00,-42069
2272488,739.28,743.62,-0.40,0.00,-42069
2272519,738.06,743.62,-0.40,0.00,-42069
2272549,740.49,743.62,-0.40,0.00,-42069
2272580,738.06,743.62,-0.40,0.00,-42069
2272671,740.49,743.62,-0.40,0.00,-42069
2272763,740.49,743.62,-0.40,0.00,-42069
2272794,738.06,743.62,-0.40,0.00,-42069
2272825,741.70,744.83,-0.40,0.00,-42069
2272855,740.49,744.83,-0.40,0.00,-42069
2272947,741.70,743.62,-0.40,0.00,-42069
2273039,741.70,744.83,-0.40,0.00,-42069
2273070,738.06,744.83,-0.40,0.00,-42069
2273099,741.70,744.83,-0.40,0.00,-42069
2273130,741.70,743.62,-0.40,0.00,-42069
2273222,742.92,744.83,-0.40,0.00,-42069
2273284,741.70,742.41,-0.40,0.00,-42069
2273344,742.92,744.83,-0.40,0.00,-42069
2273375,742.92,744.83,-0.40,0.00,-42069
2273405,741.70,744.83,-0.40,0.00,-42069
2273498,742.92,746.04,-0.40,0.00,-42069
2273619,741.70,742.41,-0.40,0.00,-42069
2273681,742.92,746.04,-0.40,0.00,-42069
2273712,742.92,746.04,-0.40,0.00,-42069
2273742,742.92,746.04,-0.40,0.00,-42069
2273833,742.92,746.04,-0.40,0.00,-42069
2273926,742.92,746.04,-0.40,0.00,-42069
2273956,742.92,747.25,-0.40,0.00,-42069
2273987,740.49,747.25,-0.40,0.00,-42069
2274018,742.92,746.04,-0.40,0.00,-42069
2274078,744.13,743.62,-0.40,0.00,-42069
2274232,744.13,747.25,-0.40,0.00,-42069
2274263,744.13,746.04,-0.40,0.00,-42069
2274324,744.13,744.83,-0.40,0.00,-42069
2274354,744.13,747.25,-0.40,0.00,-42069
2274446,744.13,747.25,-0.40,0.00,-42069
2274507,740.49,748.46,-0.40,0.00,-42069
2274538,744.13,748.46,-0.40,0.00,-42069
2274569,744.13,747.25,-0.40,0.00,-42069
2274598,745.35,747.25,-0.40,0.00,-42069
2274629,745.35,747.25,-0.40,0.00,-42069
2274721,745.35,747.25,-0.40,0.00,-42069
2274783,744.13,748.46,-0.40,0.00,-42069
2274843,745.35,748.46,-0.40,0.00,-42069
2274874,745.35,744.83,-0.40,0.00,-42069
2274905,745.35,747.25,-0.40,0.00,-42069
2274997,745.35,748.46,-0.40,0.00,-42069
2275058,745.35,748.46,-0.40,0.00,-42069
2275088,746.56,748.46,-0.40,0.00,-42069
2275119,746.56,748.46,-0.40,0.00,-42069
2275149,745.35,746.04,-0.40,0.00,-42069
2275180,745.35,748.46,-0.40,0.00,-42069
2275272,746.56,747.25,-0.40,0.00,-42069
2275333,746.56,748.46,-0.40,0.00,-42069
2275394,746.56,749.67,-0.40,0.00,-42069
2275425,746.56,749.67,-0.40,0.00,-42069
2275548,746.56,749.67,-0.40,0.00,-42069
2275608,746.56,749.67,-0.40,0.00,-42069
2275639,747.77,746.04,-0.40,0.00,-42069
2275670,746.56,748.46,-0.40,0.00,-42069
2275700,746.56,749.67,-0.40,0.00,-42069
2275731,746.56,749.67,-0.40,0.00,-42069
2275823,747.77,749.67,-0.40,0.00,-42069
2275884,746.56,750.88,-0.40,0.00,-42069
2275914,745.35,750.88,-0.40,0.00,-42069
2275945,746.56,749.67,-0.40,0.00,-42069
2275976,747.77,750.88,-0.40,0.00,-42069
2276006,747.77,750.88,-0.40,0.00,-42069
2276098,747.77,747.25,-0.40,0.00,-42069
2276159,747.77,750.88,-0.40,0.00,-42069
2276190,747.77,750.88,-0.40,0.00,-42069
2276220,745.35,752.09,-0.40,0.00,-42069
2276251,747.77,750.88,-0.40,0.00,-42069
2276282,748.99,750.88,-0.40,0.00,-42069
2276373,747.77,750.88,-0.40,0.00,-42069
2276465,748.99,752.09,-0.40,0.00,-42069
2276496,748.99,752.09,-0.40,0.00,-42069
2276527,748.99,750.88,-0.40,0.00,-42069
2276587,748.99,750.88,-0.40,0.00,-42069
2276618,748.99,752.09,-0.40,0.00,-42069
2276710,748.99,750.88,-0.40,0.00,-42069
2276771,748.99,752.09,-0.40,0.00,-42069
2276802,748.99,752.09,-0.40,0.00,-42069
2276832,750.20,752.09,-0.40,0.00,-42069
2277047,750.20,752.09,-0.40,0.00,-42069
2277076,748.99,752.09,-0.40,0.00,-42069
2277107,750.20,753.30,-0.40,0.00,-42069
2277138,748.99,753.30,-0.40,0.00,-42069
2277261,750.20,752.09,-0.40,0.00,-42069
2277321,746.56,753.30,-0.40,0.00,-42069
2277352,748.99,753.30,-0.40,0.00,-42069
2277383,750.20,750.88,-0.40,0.00,-42069
2277413,748.99,753.30,-0.40,0.00,-42069
2277444,750.20,753.30,-0.40,0.00,-42069
2277597,750.20,753.30,-0.40,0.00,-42069
2277627,746.56,753.30,-0.40,0.00,-42069
2277658,750.20,753.30,-0.40,0.00,-42069
2277689,746.56,753.30,-0.40,0.00,-42069
2277720,750.20,753.30,-0.40,0.00,-42069
2277812,750.20,754.51,-0.40,0.00,-42069
2277872,750.20,754.51,-0.40,0.00,-42069
2277903,751.42,753.30,-0.40,0.00,-42069
2277964,751.42,754.51,-0.40,0.00,-42069
2277995,751.42,750.88,-0.40,0.00,-42069
2278148,751.42,753.30,-0.40,0.00,-42069
2278178,751.42,754.51,-0.40,0.00,-42069
2278209,751.42,753.30,-0.40,0.00,-42069
2278240,751.42,754.51,-0.40,0.00,-42069
2278270,751.42,754.51,-0.40,0.00,-42069
2278423,751.42,754.51,-0.40,0.00,-42069
2278454,751.42,754.51,-0.40,0.00,-42069
2278484,751.42,749.67,-0.40,0.00,-42069
2278546,751.42,754.51,-0.40,0.00,-42069
2278637,750.20,755.72,-0.40,0.00,-42069
2278729,752.63,755.72,-0.40,0.00,-42069
2278760,752.63,754.51,-0.40,0.00,-42069
2278791,751.42,755.72,-0.40,0.00,-42069
2278821,751.42,752.09,-0.40,0.00,-42069
2278851,752.63,755.72,-0.40,0.00,-42069
2278882,752.63,754.51,-0.40,0.00,-42069
2278974,752.63,754.51,-0.40,0.00,-42069
2279096,752.63,753.30,-0.40,0.00,-42069
2279127,752.63,755.72,-0.40,0.00,-42069
2279157,752.63,755.72,-0.40,0.00,-42069
2279188,752.63,755.72,-0.40,0.00,-42069
2279219,752.63,755.72,-0.40,0.00,-42069
2279311,752.63,755.72,-0.40,0.00,-42069
2279371,752.63,755.72,-0.40,0.00,-42069
2279402,753.84,755.72,-0.40,0.00,-42069
2279463,752.63,754.51,-0.40,0.00,-42069
2279494,753.84,755.72,-0.40,0.00,-42069
2279585,752.63,756.93,-0.40,0.00,-42069
2279647,753.84,756.93,-0.40,0.00,-42069
2279677,753.84,755.72,-0.40,0.00,-42069
2279708,752.63,753.30,-0.40,0.00,-42069
2279739,752.63,754.51,-0.40,0.00,-42069
2279861,752.63,756.93,-0.40,0.00,-42069
2279922,753.84,756.93,-0.40,0.00,-42069
2279953,752.63,755.72,-0.40,0.00,-42069
2279984,753.84,756.93,-0.40,0.00,-42069
2280014,753.84,756.93,-0.40,0.00,-42069
2280136,753.84,756.93,-0.40,0.00,-42069
2280198,753.84,758.15,-0.40,0.00,-42069
2280228,752.63,758.15,-0.40,0.00,-42069
2280259,753.84,756.93,-0.40,0.00,-42069
2280321,755.06,756.93,-0.40,0.00,-42069
2280412,753.84,755.72,-0.40,0.00,-42069
2280504,753.84,756.93,-0.40,0.00,-42069
2280535,753.84,756.93,-0.40,0.00,-42069
2280595,755.06,756.93,-0.40,0.00,-42069
2280687,755.06,755.72,-0.40,0.00,-42069
2280749,755.06,758.15,-0.40,0.00,-42069
2280840,755.06,756.93,-0.40,0.00,-42069
2280963,755.06,755.72,-0.40,0.00,-42069
2281024,755.06,758.15,-0.40,0.00,-42069
2281055,755.06,758.15,-0.40,0.00,-42069
2281115,755.06,758.15,-0.40,0.00,-42069
2281146,755.06,755.72,-0.40,0.00,-42069
2281238,755.06,758.15,-0.40,0.00,-42069
2281299,751.42,759.36,-0.40,0.00,-42069
2281329,753.84,758.15,-0.40,0.00,-42069
2281360,756.27,758.15,-0.40,0.00,-42069
2281391,756.27,755.72,-0.40,0.00,-42069
2281513,756.27,759.36,-0.40,0.00,-42069
2281605,756.27,758.15,-0.40,0.00,-42069
2281635,755.06,758.15,-0.40,0.00,-42069
2281666,756.27,758.15,-0.40,0.00,-42069
2281697,756.27,759.36,-0.40,0.00,-42069
2281758,757.49,759.36,-0.40,0.00,-42069
2281849,756.27,759.36,-0.40,0.00,-42069
2281942,756.27,758.15,-0.40,0.00,-42069
2281972,756.27,759.36,-0.40,0.00,-42069
2282003,756.27,758.15,-0.40,0.00,-42069
2282034,756.27,759.36,-0.40,0.00,-42069
2282125,756.27,759.36,-0.40,0.00,-42069
2282186,756.27,759.36,-0.40,0.00,-42069
2282217,756.27,759.36,-0.40,0.00,-42069
2282248,756.27,759.36,-0.40,0.00,-42069
2282278,756.27,759.36,-0.40,0.00,-42069
2282309,757.49,759.36,-0.40,0.00,-42069
2282400,757.49,759.36,-0.40,0.00,-42069
2282462,757.49,759.36,-0.40,0.00,-42069
2282492,757.49,760.57,-0.40,0.00,-42069
2282523,756.27,760.57,-0.40,0.00,-42069
2282554,755.06,760.57,-0.40,0.00,-42069
2282584,757.49,760.57,-0.40,0.00,-42069
2282676,757.49,759.36,-0.40,0.00,-42069
2282737,757.49,758.15,-0.40,0.00,-42069
2282768,757.49,759.36,-0.40,0.00,-42069
2282799,757.49,760.57,-0.40,0.00,-42069
2282828,755.06,760.57,-0.40,0.00,-42069
2282859,757.49,760.57,-0.40,0.00,-42069
2282951,757.49,760.57,-0.40,0.00,-42069
2283013,757.49,760.57,-0.40,0.00,-42069
2283043,758.70,760.57,-0.40,0.00,-42069
2283104,757.49,761.78,-0.40,0.00,-42069
2283134,756.27,758.15,-0.40,0.00,-42069
2283288,757.49,761.78,-0.40,0.00,-42069
2283319,758.70,760.57,-0.40,0.00,-42069
2283379,757.49,759.36,-0.40,0.00,-42069
2283410,758.70,760.57,-0.40,0.00,-42069
2283502,757.49,761.78,-0.40,0.00,-42069
2283564,758.70,758.15,-0.40,0.00,-42069
2283593,758.70,760.57,-0.40,0.00,-42069
2283655,758.70,761.78,-0.40,0.00,-42069
2283685,758.70,761.78,-0.40,0.00,-42069
2283778,756.27,762.99,-0.40,0.00,-42069
2283869,758.70,760.57,-0.40,0.00,-42069
2283899,758.70,761.78,-0.40,0.00,-42069
2283930,758.70,761.78,-0.40,0.00,-42069
2283961,758.70,760.57,-0.40,0.00,-42069
2283992,759.92,761.78,-0.40,0.00,-42069
2284022,758.70,761.78,-0.40,0.00,-42069
2284113,759.92,761.78,-0.40,0.00,-42069
2284206,759.92,761.78,-0.40,0.00,-42069
2284267,759.92,761.78,-0.40,0.00,-42069
2284298,757.49,762.99,-0.40,0.00,-42069
2284358,759.92,761.78,-0.40,0.00,-42069
2284450,759.92,761.78,-0.40,0.00,-42069
2284542,761.13,762.99,-0.40,0.00,-42069
2284572,759.92,762.99,-0.40,0.00,-42069
2284634,759.92,761.78,-0.40,0.00,-42069
2284787,759.92,761.78,-0.40,0.00,-42069
2284817,759.92,761.78,-0.40,0.00,-42069
2284878,759.92,762.99,-0.40,0.00,-42069
2284909,759.92,762.99,-0.40,0.00,-42069
2285001,761.13,762.99,-0.40,0.00,-42069
2285063,759.92,761.78,-0.40,0.00,-42069
2285092,761.13,762.99,-0.40,0.00,-42069
2285123,759.92,762.99,-0.40,0.00,-42069
2285154,758.70,762.99,-0.40,0.00,-42069
2285277,759.92,760.57,-0.40,0.00,-42069
2285337,761.13,762.99,-0.40,0.00,-42069
2285368,759.92,762.99,-0.40,0.00,-42069
2285399,761.13,762.99,-0.40,0.00,-42069
2285460,761.13,762.99,-0.40,0.00,-42069
2285552,761.13,762.99,-0.40,0.00,-42069
2285613,761.13,762.99,-0.40,0.00,-42069
2285643,761.13,762.99,-0.40,0.00,-42069
2285674,761.13,762.99,-0.40,0.00,-42069
2285735,761.13,762.99,-0.40,0.00,-42069
2285827,762.34,764.20,-0.40,0.00,-42069
2285888,761.13,761.78,-0.40,0.00,-42069
2285919,762.34,764.20,-0.40,0.00,-42069
2285980,761.13,760.57,-0.40,0.00,-42069
2286011,761.13,764.20,-0.40,0.00,-42069
2286102,762.34,764.20,-0.40,0.00,-42069
2286163,762.34,764.20,-0.40,0.00,-42069
2286194,762.34,762.99,-0.40,0.00,-42069
2286225,762.34,764.20,-0.40,0.00,-42069
2286256,762.34,764.20,-0.40,0.00,-42069
2286286,762.34,764.20,-0.40,0.00,-42069
2286439,762.34,765.41,-0.40,0.00,-42069
2286470,758.70,765.41,-0.40,0.00,-42069
2286500,762.34,765.41,-0.40,0.00,-42069
2286531,762.34,765.41,-0.40,0.00,-42069
2286653,762.34,764.20,-0.40,0.00,-42069
2286745,762.34,765.41,-0.40,0.00,-42069
2286776,759.92,765.41,-0.40,0.00,-42069
2286836,762.34,764.20,-0.40,0.00,-42069
2286867,762.34,764.20,-0.40,0.00,-42069
2286898,763.56,765.41,-0.40,0.00,-42069
2287051,763.56,764.20,-0.40,0.00,-42069
